id,description
sKriDomkVRc,"Laura Sánchez (https://www.instagram.com/callmesweetchili/?hl=es-la) es parte del equipo de Bogotaeats (https://instagram.com/bogotaeats?igshid=YmMyMTA2M2Y=).

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
spXq2D1fie4,"Martín Molina es aficionado a la biología evolutiva y host del podcast Conversaciones de mentes (https://open.spotify.com/show/5vasHa3qFGQD21ZYP4ltoL). 

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
Uw-0mLJKgYI,"Juan Esteban Constain es escritor. Su más reciente novela es Cartas abiertas (https://bukz.co/products/cartas-abiertas). 

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
nuz7rUbVkqg,"Mauricio Rodríguez Múnera (https://twitter.com/liderazgomr), fundador del diario Portafolio, ha sido embajador de Colombia en el Reino Unido, director financiero de Dow Chemical para varios países, y profesor de liderazgo.

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
JZ_P_rmz00g,"Diego Laserna (https://twitter.com/LasernaBogota) es Concejal de Bogotá por el partido verde. 

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
gYKe-AfJsE0,"Sara Betancur (https://www.instagram.com/sarabetancurc/?hl=es-la) es fundadora de Berer Studio (https://theberershop.com/).

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
ucOxVhymeRA,"Mateo Sangiovanni es el fundador de Orso (https://www.instagram.com/orsoheladeria/?hl=es-la).
Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
_s9LPKfN-co,"David Zuluaga Martínez es filósofo de la Universidad de Harvard y anfitrión del podcast de filosofía Urbi et Orbi (https://urbietorbipodcast.com/)

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
Rsdlers2yxs,"Efrén Martínez Ortiz (https://efrenmartinezortiz.com/) es Ph.D. en psicología y uno de los mayores expositores del pensamiento de Viktor Frankl.

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
7pwj5gpUrYw,"Eduardo Salazar es consultor y director de Upside (https://upside.com.co/). 

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
TU5UJoycGns,Martín Jaramillo (https://twitter.com/Tinojaramillo) es economista y columnista en El Espectador (https://www.elespectador.com/opinion/columnistas/martin-jaramillo/)
OTscAIyDIW0,"Juan Pablo Pradilla es fundador de Sajú (@saju), pueden ver todos sus productos en: https://www.saju.co/ 

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
6jUmVoktqKU,"María del Pilar López es profesora e investigadora de la Facultad de Economía de la Universidad de los Andes. La encuentran en Twitter como @@marialopezuribe (https://twitter.com/marialopezuribe).

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
8amh9ZZqUW4,"Juan Manuel Alzate es líder de innovación en Celsia. En Twitter lo encuentran como @jalzatev (https://twitter.com/jalzatev?s=20)

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
8PmngSi-lDI,"Mariajosé Satizábal (https://instagram.com/majosatizabal?utm_medium=copy_link) es la CEO de Imaginamos (https://www.imaginamos.com/).

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
XhjHI_L_luo,"Alejandro Salazar es Managing Director en Breakthrough y autor de La estrategia emergente (https://bukz.co/products/la-estrategia-emergente-y-la-muerte-del-plan-estrategico)

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
Aw-J0SPPGzk,"Jacinta es la creadora de Buscando a Jacinta (https://www.instagram.com/buscandoajacinta/?hl=es-la) y se dedica al turismo comunitario. 

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
thuEIVKlG9g,"David Trujillo es productor de Radio Ambulante (https://radioambulante.org/), un podcast que cuenta historias de América Latina.

Atemporal en instagram: https://www.instagram.com/elatemporal/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
Spreaker: https://www.spreaker.com/show/atemporal_1
_______________
13%: https://treceporcien.com/
Libros recomendados: https://treceporcien.com/2020/08/02/libros-recomendados/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350
Spreaker: https://www.spreaker.com/show/13-pasion-por-el-trabajo

13% en redes:

Instagram: https://www.instagram.com/treceporciento/?hl=es-la
Twitter: https://twitter.com/treceporcien?lang=es
Facebook: https://www.facebook.com/treceporciento/
Linkedin: https://www.linkedin.com/company/13-pasi%C3%B3n-por-el-trabajo/?originalSubdomain=co"
